SMILES,AQSOL
Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-10.4115
Clc1ccc(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.29
Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-10.1035
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.6036
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.6794
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.3056
COC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-3.982
CCCN(CCC)C(=O)SCc1ccccc1,-4.2798
Cc1cc(C)nc(Nc2ccccc2)n1,-3.2166
Clc1cccc2c(Cl)c(Cl)c(Cl)cc12,-7.8566
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,-7.8228
CC(C)Cc1ccc(cc1)C(C)C(=O)NO,-3.044
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-2.101
Ic1ccc2COC(=O)c2c1,-3.2109
C\C=C(/Cl)C(O)=O,0.9189
CC(C)(NC(=O)c1ccccc1)C(N)=O,-1.6154
COc1ccc(Cl)c(Cl)c1Cl,-4.2918
CC\C=C(/C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,-6.3931
CCCCC(=O)NCCNC(=O)CCCC,-1.8145
O=NN1CCCC1=O,0.0523
CSc1cc(O)cc(O)c1,-1.7957
CCCCSc1cc(O)cc(O)c1,-2.5191
CC(C)(C)C(O)C(Oc1ccc(cc1)c2ccccc2)n3cncn3,-4.8292
Clc1ccccc1c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.4346
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.3918
CCCn1cnc2N(C)C(=O)N(CCCCC(C)=O)C(=O)c12,-0.9811
O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4,-2.8927
Clc1ccccc1c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.5226
OC(=O)COc1nc(Cl)c(Cl)cc1Cl,-2.7656
CN1CC(O)N(C1=O)c2sc(nn2)C(C)(C)C,-1.8773
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1c2ccccc2,-5.4025
Clc1ccc(Oc2ccccc2)cc1Cl,-4.7206
Clc1ccc(c2ccccc2)c(Cl)c1Cl,-6.1799
Clc1ccc2cc(Cl)cc(Cl)c2c1,-6.5557
Clc1ccc2cc(Cl)c(Cl)cc2c1,-7.1419
Clc1ccc(Cl)c2cc(Cl)c(Cl)cc12,-7.5163
CC(C)Oc1cccc(NC(=O)c2ccccc2C)c1,-4.3265
CN(C)C(=O)Nc1cc(on1)C(C)(C)C,-2.4272
CCC(=O)N(c1ccccc1)C2(CCN(CCc3sccc3)CC2)COC,-3.7064
Clc1ccc(c(Cl)c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.4721
CCCC(C)CC(C)O,-1.8779
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c2cncnc2,-3.4377
O=CC(=O)Cc1ccccc1,-2.1707
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl,-7.316
Clc1cc(Cl)c(c(Cl)c1)c2ccc(Cl)c(Cl)c2,-7.91
Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)cc(Cl)c2,-7.92
FC1=CN(C(=O)NC1=O)C(=O)Nc2ccccc2,-1.6184
CSC1=NN=C(C(=O)N1\N=C\C(C)C)C(C)(C)C,-4.4288
COc1c(O)cc(Cl)c(Cl)c1Cl,-2.8712
Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,-9.1609
Nc1ccc2COC(=O)c2c1,-2.0414
O=C1CCc2cccc3CCN1c23,-1.6365
CCN(C(=O)Oc1cccc(NC(=O)OC(C)C)c1)c2ccccc2,-5.0574
FC(F)(F)c1cccc(c1)C(n2cncn2)(c3ccccc3)c4ccccc4,-8.403
CN(CCOC(=O)c1ccccc1)C(C)=O,-0.8494
COC(=O)C(C)N(C(=O)c1occc1)c2c(C)cccc2C,-3.1173
Cc1ccc(cc1)N=Nc2cc(C)ccc2N,-3.9031
CCC1(CC)C(=NC(=O)NC1=O)N,-1.3967
CC(N(c1ccc(F)c(Cl)c1)C(=O)c2ccccc2)C(O)=O,-4.2474
Cc1cccc(C)c1N(C2CCOC2=O)C(=O)CCl,-3.2855
COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O,-1.5613
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-6.2196
Clc1cc(Cl)c(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl,-8.2399
CC(C)C=CCC(O)=O,-1.1487
CSC(/C)=N/OC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC,-4.0055
CN1C=C(c2ccccc2)C(=O)C(=C1)c3cccc(c3)C(F)(F)F,-4.4384
Clc1ccc(Cl)c(c1)c2c(Cl)cc(Cl)cc2Cl,-7.47
Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)c(Cl)cc2Cl,-8.1199
Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.68
CN1C=C(I)C=CC1=O,-0.0094
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.374
Clc1ccc(c(Cl)c1)C2(Cn3cncn3)OCCO2,-3.0031
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3.4929
CCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3.613
Clc1cccc(c1)c2c(Cl)cc(Cl)cc2Cl,-7.1547
Clc1cc(Cl)c(c(Cl)c1)c2cccc(Cl)c2Cl,-7.3999
CCSC(C(O)=O)c1ccccc1,-1.5686
CC(Br)C(=O)NCC(=O)NCC(O)=O,-0.9642
NC(=S)NC#N,-0.0049
Clc1ccc(Oc2ccccc2Cl)cc1Cl,-5.199
CCC(=O)OC(C)C(=O)OC,-0.8622
CC(C)(SC(=O)N1CCCCC1)c2ccccc2,-4.1196
CN1C=CSC1=Nc2ccc(C)cc2C,-3.163
CSC(=NC)N(C)C,-0.4401
Clc1cccc(c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.48
OCCNC(=O)c1cc(O)ccc1O,-0.5436
CNC(=O)OCc1cccc(Cl)c1Cl,-3.1389
CCCCN(C(N)=O)c1ccccc1,-1.2971
Clc1cc(Cl)c(c(Cl)c1)c2ccccc2Cl,-6.65
CN(C)C(=O)SCCCCOc1ccccc1,-3.9266
Cc1c(Cl)cc(cc1Cl)C2=NNC(=O)C=C2,-5.5375
N#CCO/N=C(C#N)/c1ccccc1,-3.2899
OC(c1ccc(F)cc1)(c2cncnc2)c3ccccc3Cl,-4.083
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,-5.6603
CCCC(Br)(CCC)C(N)=O,-1.8281
CCCN1C(=O)N(C)c2ncn(C)c2C1=O,-1.2082
ClCCN(Cl)CCCl,-1.9203
CCOc1ccc(cc1)C2(CC2(Cl)Cl)C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3,-6.7243
CCOC(=O)N1CCN(CC1)CN2CCN(CC2)C(=O)OCC,-0.8443
CCCCNC(=O)N1C=C(F)C(=O)NC1=O,-2.4464
CCSC1=NN=C(C(=O)N1N)C(C)(C)C,-2.7353
FC(F)(F)Oc1ccc(NC(=O)NC(=O)c2ccccc2Cl)cc1,-7.1568
NC(=O)COC(=O)c1ccccc1,-1.6405
CCNC(=O)COC(=O)c1ccccc1,-2.2373
CCN(CC)C(=O)COC(=O)c1ccccc1,-2.0706
CCNC(C)C(O)=O,0.6522
CN1C(=O)C(N)C(=S)N(C)C1=O,-1.117
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl,-7.62
S=C1N=CNc2nccnc12,-2.6471
CCCC(Cn1cncn1)c2ccc(Cl)cc2Cl,-3.5903
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,-4.6947
CCOC(=O)C(C)Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1,-5.6042
Clc1cccc(Oc2ccc(Cl)c(Cl)c2)c1,-5.437
CCCC(Br)C(=O)NC(N)=O,-1.4278
CN(C)C1CCCC=CCC1,-1.6004
CC1(CCCC1=O)C#N,0.9095
Cc1cccc(C)c1N(Cn2cccn2)C(=O)CCl,-2.8102
CCC(CC)(CC)NC(N)=O,-1.8191
CC(CN1CC(C)OC(C)C1)Cc2ccc(cc2)C(C)(C)C,-2.4821
CC1(C)CNC(=NC1)N\N=C(/C=C/c2ccc(cc2)C(F)(F)F)\C=C\c3ccc(cc3)C(F)(F)F,-7.916
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c(Cl)c1Cl,-11.4817
Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br,-6.8395
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n2ccnc2,-4.0445
CCOC(=O)CN(N=O)C(N)=O,0.7566
Brc1ccc(Br)c(c1)c2cc(Br)c(Br)cc2Br,-9.7256
O=C1NC=Cc2cccnc12,-1.1428
Clc1cc(Cl)c(cc1OCC#C)N2N=C3CCCCN3C2=O,-4.3251
CC1(C)C(\C=C(/Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-7.9541
Clc1cc(NC(=O)Nc2ccccc2)ccn1,-3.8028
Clc1ccc(c(Cl)c1)c2c(Cl)cccc2Cl,-6.65
Clc1ccc(c(Cl)c1)c2cc(Cl)cc(Cl)c2Cl,-7.82
Clc1cc(Cl)cc(c1)c2c(Cl)ccc(Cl)c2Cl,-7.95
Clc1ccc(cc1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.88
Clc1cc(Cl)cc(c1)c2cc(Cl)c(Cl)cc2Cl,-7.47
Clc1ccc(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.01
Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)cccc2Cl,-8.13
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.42
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,-2.5622
COc1ccc(NC(=N)Nc2ccc(OC)cc2)cc1,-2.7345
CC(=O)NC(=O)COC(=O)c1ccccc1,-2.4003
Clc1ccc(Oc2ccccc2Cl)c(Cl)c1,-4.9499
CC(C)N1C(=O)N(CSC1=NC(C)(C)C)c2ccccc2,-5.5307
Nc1c(Cl)c(F)nc(OCC(O)=O)c1Cl,-3.4475
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.0025
OCC(Cl)(Cl)Br,-0.4424
Clc1cccc(c1)N(C2CCOC2=O)C(=O)C3CC3,-2.6878
CC(CC(C)(C(O)=O)C(O)=O)C(O)=O,-0.1086
OC(=O)c1occ(Cl)c1Cl,-1.8263
Clc1cc(Cl)cc(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.1
COC(=O)C(C)Oc1ccc(Oc2ncc(cc2Cl)C(F)(F)F)cc1,-4.6064
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,-5.5836
COC(=O)c1cc(C)ccc1C2=NC(C)(C(C)C)C(=O)N2,-2.3262
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.8765
CCCCCCCCOC(=O)c1cccnc1,-3.0929
Clc1ccccc1c2cc(Cl)c(Cl)cc2Cl,-7.2505
Clc1ccccc1c2cc(Cl)c(Cl)c(Cl)c2,-6.9069
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2,-7.3149
CCSC(=S)NC(C)C(O)=O,-1.2343
Cn1nc(C)c(C(=O)c2ccc(Cl)cc2Cl)c1OCC(=O)c3ccccc3,-2.6514
COC(=O)C(C)N(C(=O)Cc1ccccc1)c2c(C)cccc2C,-3.9442
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-6.5587
NC(=O)C(=NO)C(N)=O,-0.0384
OC(=O)C(Br)=C(Br)Br,-1.3593
OC(=O)C(Br)=C(Br)I,-1.0197
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,-4.7009
FC(F)(F)c1nc(Cl)sc1C(=O)OCc2ccccc2,-5.8085
CC=Cc1ccc(O)c(O)c1,-1.3505
CC(C)=CC1C(C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C,-3.5321
CN(C(=O)COc1sc2ccccc2n1)c3ccccc3,-4.8727
Clc1cccc(c1)c2cc(Cl)c(Cl)cc2Cl,-7.1299
Clc1ccccc1c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.3999
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cccc2Cl,-6.7798
CCCCCCOC(=O)C(C)OC(=O)C(C)O,-2.4884
Cc1cc(C)nc(n1)C(N)=O,0.1216
Fc1ccc(cc1)C(=O)C2CCN(CC2)CCN3C(=O)Nc4ccccc4C3=O,-4.5971
CCOc1ccc(NC(=O)NN)cc1,-1.6471
Clc1ccccc1c2nnc(nn2)c3ccccc3Cl,-5.4817
Clc1cccc(c1)c2ccc(Cl)c(Cl)c2Cl,-6.77
Clc1ccc(cc1)c2cc(Cl)cc(Cl)c2Cl,-6.77
Clc1cccc(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.76
Clc1ccc(cc1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.3102
Clc1ccc(cc1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.95
Clc1ccc(cc1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.6505
Clc1ccc(cc1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.48
Clc1ccc(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2)c1Cl,-8.27
Clc1cc(Cl)cc(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.2696
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.9706
Clc1cc(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1Cl,-9.1
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.48
Clc1cc(cc(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.6997
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.4901
Brc1ccc(Br)c(C=O)c1,-3.8003
CC(C)(C)C(Br)C(=O)NC(C)(C)c1ccccc1,-4.9455
N#CC(=N\OCC1OCCO1)/c2ccccc2,-4.0649
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n2cncn2,-4.5619
CCN1CC(=O)N=C1N,-0.165
OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc2cccc(Cl)c2Cl,-4.5051
CSCOC(=O)c1ccccc1OC(C)=O,-2.6404
CC(Oc1ccccc1Cl)C(O)=O,-2.2232
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(O)=O,-6.0604
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-3.3651
Clc1cccc(c2cc(Cl)c(Cl)c(Cl)c2)c1Cl,-7.4052
CCOC(=O)N(C)CC,-0.4189
CCOC(CC(C)O)OCC,0.0909
NN=C1N=CNc2nccnc12,-1.8632
COCC(=O)N(N1CCOC1=O)c2c(C)cccc2C,-1.913
CCCCCCNC(=O)c1cccnc1,-2.5221
CCC1(C(=O)NC(=O)N(CC(O)CO)C1=O)c2ccccc2,-1.7872
Cc1c(F)c(F)c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.3209
CCC(CC)C(=O)N(CC)CC,-1.0876
CCCCC(O)(Cn1cncn1)c2ccc(Cl)cc2Cl,-4.2668
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,-6.8068
CCOc1ccc(cc1)C(C)(C)COCc2cccc(Oc3ccccc3)c2,-8.5758
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(c1)C(O)=O,-2.3153
COC(=O)c1ccc(C)cc1C2=NC(C)(C(C)C)C(=O)N2,-2.4599
CCCCCCCCNC(=O)c1cccnc1,-3.0081
CCCCCCCCCNC(=O)c1cccnc1,-3.1398
CCCCCCCCCCNC(=O)c1cccnc1,-3.0765
CCCCCCCCCCCNC(=O)c1cccnc1,-3.0266
CCCCCCCCCCCCNC(=O)c1cccnc1,-3.2078
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.3383
ON=C1C=CC(=NO)c2ncccc12,-3.7998
OC(c1ccccc1)c2cc(Cl)ccc2NC(=O)c3ccncc3,-5.5299
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,-5.3694
CCOC(C)CCO,-0.3736
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,-6.6262
Cn1nc(C)c(C(=O)c2ccc(Cl)c(C)c2Cl)c1OCC(=O)c3ccc(C)cc3,-6.5209
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F,-7.3023
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)O\N=C(\C)SC,-4.3005
Fc1ccc(NC(=O)c2cccnc2Oc3cccc(c3)C(F)(F)F)c(F)c1,-6.8969
OC(=O)C(I)=C(Br)I,-1.2891
CC(C)(C)C(O)\C(=C/c1ccc(Cl)cc1)n2cncn2,-4.5403
CC(C)(C)C(O)\C(=C/c1ccc(Cl)cc1Cl)n2cncn2,-4.9115
CCOC(=O)C1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-5.2203
Nc1ncc2ncn(COCCO)c2n1,-1.0775
CC(Oc1ccc(Cl)c(C)c1Cl)C(=O)Nc2ccccc2,-7.0057
COCCCCC=O,0.4574
CCC(=O)OCc1ccc(Cl)cc1Cl,-3.0665
CCN(C(C)C(C)C)C(=O)SCc1ccccc1,-4.7337
Clc1ccc(CSC(Cn2cncn2)=Nc3ccc(Cl)cc3Cl)cc1,-5.3842
CCc1cccc(C)c1N(COC(C)C)C(=O)CCl,-3.1882
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)c(Oc3ncc(cc3Cl)C(F)(F)F)c2,-7.4033
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,-4.0022
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(cc2Cl)C(F)(F)F)cc1,-5.8739
CCc1cccc(CC)c1N(COC\C=C/C)C(=O)CCl,-4.0287
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,-6.3508
COCC(C)N(C(=O)CCl)c1c(C)scc1C,-2.3614
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N3CCCO3,-4.5922
CC(C)C12CCC(C)(O1)C(C2)OCc3ccccc3C,-3.6391
FC(F)(F)C(=N/OCC1OCCO1)/c2ccc(Cl)cc2,-4.0138
OC(=O)C(Br)=C(Cl)Br,-1.0071
OC(=O)C(Cl)=C(Br)Br,-0.6873
Cc1cc(C)nc(N\N=C(\C)c2ccccc2C)n1,-3.1959
CN1C(=O)N=CC2=C1NC(=O)N2,-0.794
CN1C=C2N=CC=NC2=NC1=O,-0.9089
O=C1OCc2ccc(cc12)C#N,-2.7021
COc1c(N)c(C=O)ccc1O,-0.2232
CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,-0.7661
CCCCCCC(O)C(O)C(O)=O,-1.5469
Cc1cnc2c(ccc(Cl)c2C(O)=O)c1,-2.9973
CCc1nc2cnc(O)nc2nc1CC,-2.2644
CC(C)(OC1CCCCC1)C(O)=O,-1.0798
COC(CC(O)=O)c1ccccc1,-1.6952
OC(O)(C(=O)Nc1ccccc1)C(=O)Nc2ccccc2,-2.4568
CC=CCC1(C)C(=O)NC(=O)N(C)C1=O,-1.5445
CCOC(=O)C(O)C=C,0.3627
CC1CCCC(O1)OC2CCCC(C)O2,-1.1083
CN1C=NC2=C(N(C)C(=O)N(C)C2=O)C1=O,-1.985
CCCCc1c2ccccc2cc3ccc4ccccc4c13,-7.5245
CCC(Br)(Br)C(O)=O,-0.8722
CC(C1CC1)C(O)(Cn2cncn2)c3ccc(Cl)cc3,-3.3189
OC(=O)COC1CCCC1,-0.8471
CC(C)(C)N1N=CC(=C(Cl)C1=O)SCc2ccc(cc2)C(C)(C)C,-7.483
COc1ccsc1CN(C(=O)CCl)c2c(C)cccc2C,-4.4689
CNC1=C(C(=O)C(O1)c2ccccc2)c3cccc(c3)C(F)(F)F,-3.9788
CCCCCCCCCCCCCCNC(=O)C(C)O,-3.9784
ClC(Cl)C(=O)N(CC=C)CC(=O)NCC=C,-1.0397
CSC(=O)c1c(CC(C)C)c(C(=O)SC)c(nc1C(F)F)C(F)(F)F,-5.4575
COc1nsc(N)n1,-1.2427
CCOc1nsc(N)n1,-0.6514
CC(=O)OCC(S)CS,-1.2208
CCCCC(=CC)C(N)=O,-1.3717
O=C(Nc1ncccn1)c2cnccn2,-0.3036
CCCCCCCCCOC(=O)c1cccnc1,-3.0958
Cc1ccnc(NC(=O)c2cnccn2)n1,-0.7308
CC(O)C(C)C=O,-0.4906
Cc1ncnc2c(O)cccc12,-2.6025
CN1C(=O)C(=Nc2cncnc12)C,-1.489
NC(=O)C1CCCC(N1)C(N)=O,0.2893
CCC(C)(C)C1CCC(=NO)C(C1)=NO,-3.9652
CCCc1ncnc2c(O)cccc12,-2.9206
CCCCCCCOC(=O)c1cccnc1,-2.7429
CCOc1ccc(NC(C)=O)c2cccnc12,-1.5171
OC(=O)C(Cl)(Cl)CCCl,-0.5831
NCCCCCCNCCCCCCCCCCC(O)=O,-2.3017
CCC(N(Cc1occc1)C(=O)n2ccnc2)C(=O)OCCCC=C,-2.8919
COc1ncc2nccnc2n1,-1.113
CN1C(=O)N=Cc2nccnc12,-1.3713
CCCC\C(=C\C)C(=O)NC(N)=O,-2.7883
COC(C)C(C)Cl,-1.9986
COc1cc(Br)c2COC(=O)c2c1OC,-3.9311
CCc1nc2ncnc(O)c2nc1CC,-1.9122
CCOC(=O)c1nn(c2ccc(Cl)cc2Cl)c(n1)C(Cl)(Cl)Cl,-5.6516
Fc1cc2OCC(=O)N(CC#C)c2cc1N3C(=O)C4=C(CCCC4)C3=O,-5.2966
OC(=O)CCCC(C(O)=O)(c1ccccc1)c2ccccc2,-3.1737
CC(C)C1(C)N=C(NC1=O)c2ncc(C)cc2C(O)=O,-2.0911
COc1c(oc2ccccc12)C(O)=O,-2.8857
CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,-5.2409
CC(CCC(O)=O)NC(=O)c1ccccc1,-1.6917
CNC(=O)COC(=O)c1ccccc1,-1.7178
CCCNC(=O)COC(=O)c1ccccc1,-2.5387
CC(C)(C)NC(=O)COC(=O)c1ccccc1,-2.8665
NC(=O)CNC(=O)COC(=O)c1ccccc1,-1.4983
CN(C)C(=O)COC(=O)c1ccccc1,-1.372
CCCN(CCC)C(=O)COC(=O)c1ccccc1,-2.3791
CCCCN(CCCC)C(=O)COC(=O)c1ccccc1,-3.5614
C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,-2.5626
CN(CC(O)=O)C(=O)COC(=O)c1ccccc1,-2.254
O=C(COC(=O)c1ccccc1)N2CCCCC2,-2.5011
O=C(COC(=O)c1ccccc1)N2CCOCC2,-1.7734
CCC(NC=O)C(O)=O,-0.5918
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn2cncn2,-3.932
CC(O)(CCC(C)(O)C(O)=O)C(O)=O,-0.8372
CCCc1nc(N)c(CC)c(CCC)n1,-2.5132
C\C(=N/NC(=O)Nc1cc(F)cc(F)c1)c2ncccc2C(O)=O,-3.7248
OC(=O)c1ccccc1C2OC(=O)c3ccccc23,-3.1042
O=C1CCCCCCCCCCCCCCCCCN1,-2.8474
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCCON=C(C)C,-5.8479
Cn1nc(C)c(\C=N\OCc2ccc(cc2)C(=O)OC(C)(C)C)c1Oc3ccccc3,-7.4604
CC(C)(COCc1cccc(Oc2ccccc2)c1)c3ccc(OC(F)(F)Br)cc3,-9.9799
CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,-2.861
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c2ccccc2,-4.4404
CCc1ccc(cc1)C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C,-5.6281
OC(=O)C1CC1C(=O)Nc2ccc(Cl)cc2Cl,-3.8697
CC(Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1)C(O)=O,-3.092
COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(c1)C(O)=O,-1.84
Clc1ccc(CCC(Cn2cncn2)(C#N)c3ccccc3)cc1,-6.2264
O=C(COC(=O)c1ccccc1)N2CCC2,-1.6085
O=C(COC(=O)c1ccccc1)N2CCCCCC2,-2.5421
OC1CCN(CC1)C(=O)COC(=O)c2ccccc2,-1.3486
CN(C)C(=O)CCOC(=O)c1ccccc1,-1.0994
CN(C)C(=O)CCCOC(=O)c1ccccc1,-1.2286
CN(C(C)=O)C(=O)COC(=O)c1ccccc1,-2.8664
CC(C)NC(=O)COC(=O)c1ccccc1,-2.7321
CCCCNC(=O)COC(=O)c1ccccc1,-2.7588
CCCCCCNC(=O)COC(=O)c1ccccc1,-3.902
CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,-2.7172
Clc1ccc(c(Cl)c1)C2(CC(Br)CO2)Cn3cncn3,-3.8775
FC(OC(F)(F)F)C(F)(F)Oc1ccc(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,-6.9675
CCNC(C)CC,-0.21
NCCCCC(NC(=O)c1ccccc1)C(O)=O,-2.2845
COC(=O)CSc1cc(N=C2SC(=O)N3CCCCN23)c(F)cc1Cl,-5.6768
COC(=O)c1c(CC(C)C)c(C2=NCCS2)c(nc1C(F)F)C(F)(F)F,-5.2002
CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1,-2.8014
CC1OC(=O)c2cc(N)ccc12,-1.7891
NC(=O)c1nn(c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)c(n1)c3ccccc3,-5.6635
CCc1nn(C)c(C(=O)NCc2ccc(cc2)C(C)(C)C)c1Cl,-5.1086
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC4CCCO4,-5.0303
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,-6.1439
COc1ccc(NCC(O)CO)cc1,-0.295
CC1(C)OC(CN1C(=O)C(Cl)Cl)c2occc2,-3.1498
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cc2F)C#N)cc1,-5.708
CC1=NNC(=O)N(C1)\N=C\c2cccnc2,-2.8745
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,-6.4243
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn3cncn3,-4.3288
