job_name,workflow_id,timestamp,status,mol_id,job_type,result,failure_reason,retry_count
E-0016958_SP_lipid,4e79e362-57fa-4de2-b887-adebcaf4e70d,2025-12-12T16:39:19.783959,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.2270144576098605, ""E_LUMO_HOMO_GAP"": 0.14753261151055205, ""Dipole_Moment"": 3.91224759075403, ""Polarizability"": 309.7645273110663, ""PSA_DFT"": 477.0742806785793, ""SCF_Energy"": -1158.8200801383005}, ""scf_energy"": -1158.8200801383005}",,0
E-0016958_SP_gas,e56cb737-3cae-4163-898b-f6792d228f20,2025-12-12T09:56:57.559168,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.2321123592529346, ""E_LUMO_HOMO_GAP"": 0.14878080235792882, ""Dipole_Moment"": 3.476108642145577, ""Polarizability"": 266.01309389741124, ""PSA_DFT"": 376.33818860390585, ""SCF_Energy"": -1158.8052238097534}, ""scf_energy"": -1158.8052238097534}",,0
E-0016987_SP_water,18da53fc-e26b-413b-8f09-b09558c1cd2f,2025-12-12T09:21:03.702036,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.21728090598721184, ""E_LUMO_HOMO_GAP"": 0.15533626599453645, ""Dipole_Moment"": 3.1173140697924584, ""Polarizability"": 334.48331740481507, ""PSA_DFT"": 290.1763931351958, ""SCF_Energy"": -1030.7967180822634}, ""scf_energy"": -1030.7967180822634}",,0
E-0016987_SP_lipid,8db281d9-a566-4912-9724-65b385f82ebc,2025-12-12T09:31:14.016484,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.22088512540381425, ""E_LUMO_HOMO_GAP"": 0.16093070109429816, ""Dipole_Moment"": 2.8155051513036615, ""Polarizability"": 290.46720578279474, ""PSA_DFT"": 233.2103983385473, ""SCF_Energy"": -1030.7884321669255}, ""scf_energy"": -1030.7884321669255}",,0
E-0016987_SP_gas,186baf06-1727-4fd0-911a-2e966adbbbf0,2025-12-12T16:39:20.919698,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.2232480842814605, ""E_LUMO_HOMO_GAP"": 0.1653667471619822, ""Dipole_Moment"": 2.4905601626528653, ""Polarizability"": 246.40463918696727, ""PSA_DFT"": 166.57565518993465, ""SCF_Energy"": -1030.7781062507233}, ""scf_energy"": -1030.7781062507233}",,0
E-0017002_SP_water,17cc0134-abd5-415c-b8d9-f066f59189e7,2025-12-12T09:21:05.203344,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19818616994242225, ""E_LUMO_HOMO_GAP"": 0.15843860943327928, ""Dipole_Moment"": 1.1851871642838672, ""Polarizability"": 335.8457741424868, ""PSA_DFT"": 285.83257536548973, ""SCF_Energy"": -1151.0705141109208}, ""scf_energy"": -1151.0705141109208}",,0
E-0017002_SP_lipid,c500d69a-6937-4798-bde3-2bc662749f16,2025-12-12T09:21:06.116249,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19657731434034262, ""E_LUMO_HOMO_GAP"": 0.15842745052847595, ""Dipole_Moment"": 1.0630631944748414, ""Polarizability"": 291.1890346678857, ""PSA_DFT"": 237.8558882631458, ""SCF_Energy"": -1151.0605930828237}, ""scf_energy"": -1151.0605930828237}",,0
E-0017002_SP_gas,859b7644-cf0f-43f6-9dca-2040535009ee,2025-12-12T09:21:07.039910,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19496168949840867, ""E_LUMO_HOMO_GAP"": 0.15819646147772543, ""Dipole_Moment"": 0.9312105289318957, ""Polarizability"": 246.27291888332783, ""PSA_DFT"": 181.4469001471476, ""SCF_Energy"": -1151.0481371427986}, ""scf_energy"": -1151.0481371427986}",,0
E-0017006_SP_water,0d9e9638-794f-49bc-b302-a2014675026d,2025-12-12T09:21:08.018638,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19878615112833511, ""E_LUMO_HOMO_GAP"": 0.1584098688202931, ""Dipole_Moment"": 1.339389834734724, ""Polarizability"": 341.56874063660644, ""PSA_DFT"": 298.64285037864016, ""SCF_Energy"": -1127.07169422292}, ""scf_energy"": -1127.07169422292}",,0
E-0017006_SP_lipid,090c82ef-cb2d-4d4a-bd4e-8d987794bfa0,2025-12-12T09:21:09.099051,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19748444772707766, ""E_LUMO_HOMO_GAP"": 0.15827592334844545, ""Dipole_Moment"": 1.1648369526593072, ""Polarizability"": 297.3015629266977, ""PSA_DFT"": 243.06870871440887, ""SCF_Energy"": -1127.0614330168085}, ""scf_energy"": -1127.0614330168085}",,0
E-0017006_SP_gas,35f112e8-7dd9-441b-b514-2c4bf3f3ec0f,2025-12-12T09:21:09.964504,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19617403182217952, ""E_LUMO_HOMO_GAP"": 0.15791452384199425, ""Dipole_Moment"": 0.9832646492854314, ""Polarizability"": 252.72800365580687, ""PSA_DFT"": 190.363011208349, ""SCF_Energy"": -1127.048638571393}, ""scf_energy"": -1127.048638571393}",,0
E-0017009_SP_water,205d7c7f-19ee-495f-9167-547e4554256c,2025-12-12T16:39:21.807841,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19873934606533752, ""E_LUMO_HOMO_GAP"": 0.1584755249745791, ""Dipole_Moment"": 0.39561881654452447, ""Polarizability"": 307.3642923346808, ""PSA_DFT"": 288.46441500780963, ""SCF_Energy"": -973.2950199143442}, ""scf_energy"": -973.2950199143442}",,0
E-0017009_SP_lipid,8aa9521b-7b7e-4c78-bf4f-0fb57a5f2c36,2025-12-12T09:56:58.999634,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19714506125383993, ""E_LUMO_HOMO_GAP"": 0.15836973867484622, ""Dipole_Moment"": 0.34176520688622153, ""Polarizability"": 267.2834753921191, ""PSA_DFT"": 216.89563778740865, ""SCF_Energy"": -973.2861450413916}, ""scf_energy"": -973.2861450413916}",,0
E-0017009_SP_gas,847c65c2-3d33-48e8-a498-2ed2b104db00,2025-12-12T09:56:59.846598,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.1954177973057833, ""E_LUMO_HOMO_GAP"": 0.1580263042207338, ""Dipole_Moment"": 0.3018977681344018, ""Polarizability"": 226.7370591965105, ""PSA_DFT"": 153.66710491037185, ""SCF_Energy"": -973.2751967446019}, ""scf_energy"": -973.2751967446019}",,0
E-0017013_SP_water,5a543e58-741a-4cd5-aa24-87da48750da1,2025-12-12T16:39:22.654555,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19868019302024403, ""E_LUMO_HOMO_GAP"": 0.1584195525246892, ""Dipole_Moment"": 0.651544545471563, ""Polarizability"": 338.71007499158515, ""PSA_DFT"": 238.59802808276265, ""SCF_Energy"": -1051.9000757952153}, ""scf_energy"": -1051.9000757952153}",,0
E-0017013_SP_lipid,55183b56-47c9-4466-8f46-bdc8fe72c2e3,2025-12-12T09:21:11.764189,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19660600393974978, ""E_LUMO_HOMO_GAP"": 0.15833778161841539, ""Dipole_Moment"": 0.5927924391449895, ""Polarizability"": 294.47901611664724, ""PSA_DFT"": 183.4142490351976, ""SCF_Energy"": -1051.8917563482198}, ""scf_energy"": -1051.8917563482198}",,0
E-0017013_SP_gas,f6ef1016-077d-45f6-bd08-1cfc3ab9ce90,2025-12-12T16:39:23.578435,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.1943553732706682, ""E_LUMO_HOMO_GAP"": 0.15802137266391, ""Dipole_Moment"": 0.5372787012350403, ""Polarizability"": 249.8184491915796, ""PSA_DFT"": 134.64342045303752, ""SCF_Energy"": -1051.8813999917502}, ""scf_energy"": -1051.8813999917502}",,0
E-0017046_SP_water,a532d25b-8b2f-4e88-aa7b-38fad4d1f099,2025-12-12T09:21:12.988461,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.21212061052820358, ""E_LUMO_HOMO_GAP"": 0.15112869476845947, ""Dipole_Moment"": 1.7344781797595463, ""Polarizability"": 392.55254192256797, ""PSA_DFT"": 211.38076308092508, ""SCF_Energy"": -1148.6528008416785}, ""scf_energy"": -1148.6528008416785}",,0
E-0017046_SP_lipid,3b477db7-66b6-468c-874a-9345778cc6a2,2025-12-12T09:21:14.422288,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.2120405083583917, ""E_LUMO_HOMO_GAP"": 0.15198944458648728, ""Dipole_Moment"": 1.584850692752564, ""Polarizability"": 343.5254488506368, ""PSA_DFT"": 160.5458446258241, ""SCF_Energy"": -1148.646172800926}, ""scf_energy"": -1148.646172800926}",,0
E-0017046_SP_gas,5eceb0e6-a303-4e41-946f-82d488d58e5c,2025-12-12T09:21:15.290438,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.21150444043599914, ""E_LUMO_HOMO_GAP"": 0.15207881198884166, ""Dipole_Moment"": 1.417333335822618, ""Polarizability"": 293.75839442835587, ""PSA_DFT"": 103.23618209600745, ""SCF_Energy"": -1148.6378257244862}, ""scf_energy"": -1148.6378257244862}",,0
E-0017060_SP_water,39bad818-a8e6-4684-901e-1f253d44ff50,2025-12-12T09:21:16.265043,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.22541267403929402, ""E_LUMO_HOMO_GAP"": 0.14530793693361754, ""Dipole_Moment"": 4.362901824603517, ""Polarizability"": 442.09058085990546, ""PSA_DFT"": 713.9544511386098, ""SCF_Energy"": -1906.2076571970442}, ""scf_energy"": -1906.2076571970442}",,0
E-0017060_SP_lipid,886adba4-b47f-4b10-b30c-2419294ab74e,2025-12-12T10:40:58.425788,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.2275654106570191, ""E_LUMO_HOMO_GAP"": 0.1447519710847977, ""Dipole_Moment"": 3.771064671721213, ""Polarizability"": 388.4465633594073, ""PSA_DFT"": 563.1118302008538, ""SCF_Energy"": -1906.1930005801905}, ""scf_energy"": -1906.1930005801905}",,0
E-0017060_SP_gas,856e5e96-8fba-4736-aefa-4a8a9e5f4adc,2025-12-12T16:39:24.772181,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.23065914607329596, ""E_LUMO_HOMO_GAP"": 0.14414766897541298, ""Dipole_Moment"": 3.1847550780987275, ""Polarizability"": 333.531413343423, ""PSA_DFT"": 387.2981099136468, ""SCF_Energy"": -1906.1756038084566}, ""scf_energy"": -1906.1756038084566}",,0
E-0017077_SP_water,ed29a2f1-9675-4d1d-8bb0-68fa09806058,2025-12-12T16:39:25.661598,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.2007829480495815, ""E_LUMO_HOMO_GAP"": 0.16450569031697088, ""Dipole_Moment"": 1.8668789931473908, ""Polarizability"": 359.80217416143324, ""PSA_DFT"": 263.18884456709986, ""SCF_Energy"": -1129.2343927274621}, ""scf_energy"": -1129.2343927274621}",,0
E-0017077_SP_lipid,eb042dc1-71fe-499a-9141-4f23401f6ec6,2025-12-12T11:00:29.000395,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19909186738965495, ""E_LUMO_HOMO_GAP"": 0.165453274192176, ""Dipole_Moment"": 1.6355506577509689, ""Polarizability"": 312.7459190338404, ""PSA_DFT"": 176.43141142598677, ""SCF_Energy"": -1129.2266073681133}, ""scf_energy"": -1129.2266073681133}",,0
E-0017077_SP_gas,55ec057a-967c-4cb0-aae1-ee6ab28d9d37,2025-12-12T16:39:26.517105,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19719996220116784, ""E_LUMO_HOMO_GAP"": 0.16632281535592616, ""Dipole_Moment"": 1.408487714579948, ""Polarizability"": 265.5228941608469, ""PSA_DFT"": 122.94774990291958, ""SCF_Energy"": -1129.2168160016452}, ""scf_energy"": -1129.2168160016452}",,0
E-0017080_SP_water,a6061826-6661-4fe5-9014-9b8930bd7d3b,2025-12-12T16:39:27.511134,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.21161967079290003, ""E_LUMO_HOMO_GAP"": 0.15356852640624516, ""Dipole_Moment"": 2.83704209078177, ""Polarizability"": 337.6586168528626, ""PSA_DFT"": 236.05007698123765, ""SCF_Energy"": -1030.7995418416397}, ""scf_energy"": -1030.7995418416397}",,0
E-0017080_SP_lipid,fcbcba40-ff49-4c91-a2dc-e2770e9b7e68,2025-12-12T09:21:18.486771,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.21178158177559828, ""E_LUMO_HOMO_GAP"": 0.15553762838482785, ""Dipole_Moment"": 2.5863618001447986, ""Polarizability"": 293.9893784358721, ""PSA_DFT"": 192.12059580199622, ""SCF_Energy"": -1030.7919484532717}, ""scf_energy"": -1030.7919484532717}",,0
E-0017080_SP_gas,810826a7-51fe-4883-908c-3462f387d1af,2025-12-12T16:39:28.332405,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.2116113669043477, ""E_LUMO_HOMO_GAP"": 0.15704202966505745, ""Dipole_Moment"": 2.3110658797389276, ""Polarizability"": 249.94918348154044, ""PSA_DFT"": 140.71978668487367, ""SCF_Energy"": -1030.7824460635215}, ""scf_energy"": -1030.7824460635215}",,0
E-0017099_SP_water,fd1c6a7e-05bd-46b4-be28-1e20c2947653,2025-12-12T10:41:00.910205,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.18336071687931452, ""E_LUMO_HOMO_GAP"": 0.1480054973473442, ""Dipole_Moment"": 1.901513812854144, ""Polarizability"": 445.01291872228666, ""PSA_DFT"": 269.37344795634414, ""SCF_Energy"": -1228.496784091215}, ""scf_energy"": -1228.496784091215}",,0
E-0017099_SP_lipid,f5f64ae0-90f7-45ea-bdea-b7e6c8de9a31,2025-12-12T09:50:48.858623,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.18129195610627108, ""E_LUMO_HOMO_GAP"": 0.14902953606049818, ""Dipole_Moment"": 1.6684092653373965, ""Polarizability"": 382.45406000210033, ""PSA_DFT"": 202.01561508613966, ""SCF_Energy"": -1228.4879931384123}, ""scf_energy"": -1228.4879931384123}",,0
E-0017099_SP_gas,dcf233f1-fcf0-4054-865b-4b478a81a18a,2025-12-12T16:39:29.169707,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.17898718254075904, ""E_LUMO_HOMO_GAP"": 0.14973484879453336, ""Dipole_Moment"": 1.4337029446690703, ""Polarizability"": 320.39025009677874, ""PSA_DFT"": 134.76841067213883, ""SCF_Energy"": -1228.4771220941902}, ""scf_energy"": -1228.4771220941902}",,0
E-0017114_SP_water,501f8cfd-2d42-4acc-8fe2-3acb256a8957,2025-12-12T10:08:47.425827,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.18214999308188798, ""E_LUMO_HOMO_GAP"": 0.14593936856375847, ""Dipole_Moment"": 1.691727864570898, ""Polarizability"": 351.8093174681574, ""PSA_DFT"": 304.89244934491086, ""SCF_Energy"": -993.9677980475982}, ""scf_energy"": -993.9677980475982}",,0
E-0017114_SP_lipid,74153177-9568-4765-a26a-375425d8decf,2025-12-12T16:39:30.042758,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.18035096437955087, ""E_LUMO_HOMO_GAP"": 0.14710982318212185, ""Dipole_Moment"": 1.4641163800483623, ""Polarizability"": 301.6169556697079, ""PSA_DFT"": 224.7654518754104, ""SCF_Energy"": -993.9589138504189}, ""scf_energy"": -993.9589138504189}",,0
E-0017114_SP_gas,f3f7144e-14e5-4939-9d9f-c8c7c79808d0,2025-12-12T09:21:20.639727,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.1783791411670867, ""E_LUMO_HOMO_GAP"": 0.14791678594753452, ""Dipole_Moment"": 1.2370507945984761, ""Polarizability"": 252.03059329337566, ""PSA_DFT"": 145.9646243755118, ""SCF_Energy"": -993.9479536005903}, ""scf_energy"": -993.9479536005903}",,0
E-0017133_SP_water,a45ed9bf-6796-4c0d-b100-ea4c46852e26,2025-12-12T16:39:30.890695,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19937096369270052, ""E_LUMO_HOMO_GAP"": 0.1547556000016614, ""Dipole_Moment"": 2.170217831324113, ""Polarizability"": 395.38103029113853, ""PSA_DFT"": 342.85066793178186, ""SCF_Energy"": -1167.3452897880259}, ""scf_energy"": -1167.3452897880259}",,0
E-0017133_SP_lipid,160186f2-34ab-41e1-9eff-fd70dd494dbe,2025-12-12T09:21:21.791513,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.1973660845989785, ""E_LUMO_HOMO_GAP"": 0.15454933778614896, ""Dipole_Moment"": 1.8678443506193712, ""Polarizability"": 344.87752861909456, ""PSA_DFT"": 276.02443677488543, ""SCF_Energy"": -1167.3345754582701}, ""scf_energy"": -1167.3345754582701}",,0
E-0017133_SP_gas,60d09a57-4301-4560-bf47-31917f94d6e2,2025-12-12T09:21:22.663540,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19513982752261266, ""E_LUMO_HOMO_GAP"": 0.1538776228620619, ""Dipole_Moment"": 1.5808751591442691, ""Polarizability"": 294.1337583386125, ""PSA_DFT"": 206.03728535655955, ""SCF_Energy"": -1167.3216214848128}, ""scf_energy"": -1167.3216214848128}",,0
E-0017146_SP_water,ba9163eb-d572-400b-abd5-212d4ed64f3b,2025-12-12T11:00:31.661939,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19000973319909087, ""E_LUMO_HOMO_GAP"": 0.1303433290889428, ""Dipole_Moment"": 1.8256786787889072, ""Polarizability"": 425.88779946212804, ""PSA_DFT"": 255.8481367991962, ""SCF_Energy"": -1317.1864706133538}, ""scf_energy"": -1317.1864706133538}",,0
E-0017146_SP_lipid,11a8bbfe-90db-49ba-a6a3-9eb854043ea8,2025-12-12T09:21:24.257338,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.18802128081637864, ""E_LUMO_HOMO_GAP"": 0.12919941470740953, ""Dipole_Moment"": 1.7114973538352043, ""Polarizability"": 373.7633272395636, ""PSA_DFT"": 202.67158387239226, ""SCF_Energy"": -1317.177989167668}, ""scf_energy"": -1317.177989167668}",,0
E-0017146_SP_gas,657f3218-ae77-48da-abb3-c9e04095e934,2025-12-12T09:21:25.172914,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.186011394994292, ""E_LUMO_HOMO_GAP"": 0.12797213691670073, ""Dipole_Moment"": 1.5862193248558714, ""Polarizability"": 320.91711652677805, ""PSA_DFT"": 142.82317638400775, ""SCF_Energy"": -1317.1672317372559}, ""scf_energy"": -1317.1672317372559}",,0
E-0017149_SP_water,ec7331aa-896c-4e7b-999c-5accc7eb8af6,2025-12-12T09:21:26.093945,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.20900008194314604, ""E_LUMO_HOMO_GAP"": 0.15433280703374197, ""Dipole_Moment"": 0.9926238371493027, ""Polarizability"": 351.58995960596053, ""PSA_DFT"": 215.18013542832148, ""SCF_Energy"": -1070.0907318190175}, ""scf_energy"": -1070.0907318190175}",,0
E-0017149_SP_lipid,ac3a4b39-ba98-4790-b0d4-84cca0493135,2025-12-12T10:55:44.874630,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.20788136110512012, ""E_LUMO_HOMO_GAP"": 0.15496561204329914, ""Dipole_Moment"": 0.8784159975185762, ""Polarizability"": 306.00842781762225, ""PSA_DFT"": 166.7497684504977, ""SCF_Energy"": -1070.0823876460224}, ""scf_energy"": -1070.0823876460224}",,0
E-0017149_SP_gas,9fd90492-9155-408c-a88b-08965f70ad10,2025-12-12T16:39:31.769684,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.20687895251285857, ""E_LUMO_HOMO_GAP"": 0.15573819273711853, ""Dipole_Moment"": 0.7557902518668813, ""Polarizability"": 259.878922352623, ""PSA_DFT"": 132.5126031671608, ""SCF_Energy"": -1070.0719877395277}, ""scf_energy"": -1070.0719877395277}",,0
E-0017151_SP_water,49efef1b-69d3-493a-83dc-7126a93c97f6,2025-12-12T10:35:44.097005,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19800471408969456, ""E_LUMO_HOMO_GAP"": 0.13501586195887555, ""Dipole_Moment"": 1.2729775955242433, ""Polarizability"": 369.37986843741436, ""PSA_DFT"": 414.5893624247676, ""SCF_Energy"": -1145.2232500692992}, ""scf_energy"": -1145.2232500692992}",,0
E-0017151_SP_lipid,4455a607-5f9d-40e4-829f-cf7293bdb362,2025-12-12T16:39:32.652573,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19387408213695884, ""E_LUMO_HOMO_GAP"": 0.1320688490806013, ""Dipole_Moment"": 1.1020691728259373, ""Polarizability"": 322.8417044300035, ""PSA_DFT"": 357.30046287713816, ""SCF_Energy"": -1145.2152179987384}, ""scf_energy"": -1145.2152179987384}",,0
E-0017151_SP_gas,63a1de51-c122-462c-b988-42c0d461796e,2025-12-12T16:39:33.555411,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.18963807036188707, ""E_LUMO_HOMO_GAP"": 0.12880650104373909, ""Dipole_Moment"": 0.9204860922345641, ""Polarizability"": 275.75378075112343, ""PSA_DFT"": 259.00210620410644, ""SCF_Energy"": -1145.2052457103139}, ""scf_energy"": -1145.2052457103139}",,0
E-0017195_SP_water,2bb68be4-9900-4cd6-9ffd-b1d1e61654f8,2025-12-12T09:21:28.084434,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.1986792099378007, ""E_LUMO_HOMO_GAP"": 0.15841356854944277, ""Dipole_Moment"": 1.3001022585653412, ""Polarizability"": 344.2672095384946, ""PSA_DFT"": 329.826128292088, ""SCF_Energy"": -1127.0751530804396}, ""scf_energy"": -1127.0751530804396}",,0
E-0017195_SP_lipid,6dd117d5-ae0f-446c-aff7-a7318adf5cfe,2025-12-12T09:21:29.055712,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19728246602106794, ""E_LUMO_HOMO_GAP"": 0.15825230361979883, ""Dipole_Moment"": 1.1270441490272358, ""Polarizability"": 299.23260676781393, ""PSA_DFT"": 266.4134835737794, ""SCF_Energy"": -1127.0642250316532}, ""scf_energy"": -1127.0642250316532}",,0
E-0017195_SP_gas,705eb78c-2f9c-4db0-8760-b38bf9428d1d,2025-12-12T09:21:29.993103,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.19599124231517476, ""E_LUMO_HOMO_GAP"": 0.15786264866280403, ""Dipole_Moment"": 0.950580345115279, ""Polarizability"": 253.83353771957528, ""PSA_DFT"": 214.0675226770374, ""SCF_Energy"": -1127.0505844150184}, ""scf_energy"": -1127.0505844150184}",,0
E-0017213_SP_water,1fa4d2fe-5ebe-4711-8b70-2181df91391d,2025-12-12T16:39:34.581937,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.1840691701415183, ""E_LUMO_HOMO_GAP"": 0.14858019325234348, ""Dipole_Moment"": 2.0970113537668733, ""Polarizability"": 360.36119924564144, ""PSA_DFT"": 353.8013379884803, ""SCF_Energy"": -1030.8153457547317}, ""scf_energy"": -1030.8153457547317}",,0
E-0017213_SP_lipid,6b999e67-d0b0-4a3f-90fe-40c7da8b95d3,2025-12-12T09:21:31.179382,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.18102714405148446, ""E_LUMO_HOMO_GAP"": 0.1493675470963795, ""Dipole_Moment"": 1.8532740517025146, ""Polarizability"": 310.12280164135365, ""PSA_DFT"": 242.69288194766807, ""SCF_Energy"": -1030.8059359390725}, ""scf_energy"": -1030.8059359390725}",,0
E-0017213_SP_gas,0c710f4b-d9ec-4939-beb1-14dddeb6df6f,2025-12-12T09:21:32.100726,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.17785705647971173, ""E_LUMO_HOMO_GAP"": 0.14990396658292843, ""Dipole_Moment"": 1.5968215652338054, ""Polarizability"": 260.07877222695816, ""PSA_DFT"": 164.54753062056486, ""SCF_Energy"": -1030.7944205049698}, ""scf_energy"": -1030.7944205049698}",,0
E-0017219_SP_water,8a3ab19c-6203-480b-a6a8-21937388fd96,2025-12-12T09:21:33.042472,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.2334534713496692, ""E_LUMO_HOMO_GAP"": 0.16153840541209408, ""Dipole_Moment"": 1.8732125955287298, ""Polarizability"": 336.6724880516335, ""PSA_DFT"": 375.70657474549694, ""SCF_Energy"": -1007.319292848529}, ""scf_energy"": -1007.319292848529}",,0
E-0017219_SP_lipid,5d02353b-1257-467d-89e3-562e96cc1a59,2025-12-12T09:21:33.907000,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.23070212843623802, ""E_LUMO_HOMO_GAP"": 0.15708862194887763, ""Dipole_Moment"": 1.6272208390415133, ""Polarizability"": 291.9720002731235, ""PSA_DFT"": 316.8911706924413, ""SCF_Energy"": -1007.3084904132572}, ""scf_energy"": -1007.3084904132572}",,0
E-0017219_SP_gas,b0ba5f56-cf3b-43f7-b1a0-f7f51df652c9,2025-12-12T09:31:20.996510,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.22783885679463936, ""E_LUMO_HOMO_GAP"": 0.15160783169611503, ""Dipole_Moment"": 1.385194223975053, ""Polarizability"": 246.8340040674627, ""PSA_DFT"": 241.07742240118546, ""SCF_Energy"": -1007.2953383842768}, ""scf_energy"": -1007.2953383842768}",,0
E-0017246_SP_water,7bf3a33b-52d9-4997-9b7f-9138d6ff5074,2025-12-12T16:39:35.408258,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.21534506043471408, ""E_LUMO_HOMO_GAP"": 0.1399201212991528, ""Dipole_Moment"": 3.227004295666405, ""Polarizability"": 356.8975397739268, ""PSA_DFT"": 375.89283244141996, ""SCF_Energy"": -1589.40304090158}, ""scf_energy"": -1589.40304090158}",,0
E-0017246_SP_lipid,247d2c6d-6b4d-4b85-a83f-7f9ebdc6915f,2025-12-12T09:21:35.689793,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.21737177777840702, ""E_LUMO_HOMO_GAP"": 0.1416862661997796, ""Dipole_Moment"": 2.7585092871580694, ""Polarizability"": 311.077879379126, ""PSA_DFT"": 293.20894296944664, ""SCF_Energy"": -1589.3956433033943}, ""scf_energy"": -1589.3956433033943}",,0
E-0017246_SP_gas,543289a5-3833-4e40-9273-11abe6b93722,2025-12-12T09:21:36.581081,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.21732742975899333, ""E_LUMO_HOMO_GAP"": 0.141147566432323, ""Dipole_Moment"": 2.2914701173602814, ""Polarizability"": 264.32135543486305, ""PSA_DFT"": 211.46884510627916, ""SCF_Energy"": -1589.3868098435019}, ""scf_energy"": -1589.3868098435019}",,0
E-0017268_SP_water,10bd88c1-3030-44d6-902e-8275c0682220,2025-12-12T09:21:37.485688,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.20920493325166664, ""E_LUMO_HOMO_GAP"": 0.14516235071501857, ""Dipole_Moment"": 3.2058507163577628, ""Polarizability"": 406.0267184221256, ""PSA_DFT"": 468.4930533840818, ""SCF_Energy"": -1147.471638735203}, ""scf_energy"": -1147.471638735203}",,0
E-0017268_SP_lipid,9926f1c9-f2bd-490f-8d81-9a1260b64752,2025-12-12T16:39:36.291327,completed,,single_point,"{""dft_descriptors"": {""E_HOMO"": -0.20956930032567192, ""E_LUMO_HOMO_GAP"": 0.1490898800752171, ""Dipole_Moment"": 2.7462844785798217, ""Polarizability"": 350.05287082248805, ""PSA_DFT"": 310.2402330613288, ""SCF_Energy"": -1147.462650378772}, ""scf_energy"": -1147.462650378772}",,0
